2020/07/20,09_16_42,39.25,1,1,1,0,0,0,0,0,77,80,1,70,68,1,1005.52,1005.21,43.21,1,1006.16,1006.36,34.71,1,46.90,33.50,47.90,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_45,39.50,1,1,1,0,0,0,0,0,79,80,1,66,68,1,1005.29,1005.22,43.21,1,1006.55,1006.37,34.71,1,47.10,33.50,47.00,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_47,39.50,1,1,1,0,0,0,0,0,81,80,1,66,68,1,1005.13,1005.21,43.31,1,1006.55,1006.37,34.71,1,47.10,33.50,46.50,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_49,39.50,1,1,1,0,0,0,0,0,79,80,1,66,68,1,1005.29,1005.22,43.31,1,1006.55,1006.37,34.71,1,46.40,33.50,46.50,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_51,39.50,1,1,1,0,0,0,0,0,79,80,1,67,68,1,1005.29,1005.22,43.40,1,1006.39,1006.37,34.71,1,47.30,33.50,47.10,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_53,39.50,1,1,1,0,0,0,0,0,80,80,1,67,68,1,1005.29,1005.22,43.40,1,1006.39,1006.37,34.61,1,47.70,33.60,48.30,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_55,39.50,1,1,1,0,0,0,0,0,77,80,1,67,68,1,1005.52,1005.23,43.40,1,1006.39,1006.37,34.71,1,47.60,33.60,49.00,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_16_58,39.50,1,1,1,0,0,0,0,0,77,80,1,66,67,1,1005.52,1005.23,43.50,1,1006.55,1006.38,34.71,1,47.40,33.60,49.30,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_00,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.23,43.60,1,1006.39,1006.38,34.71,1,47.30,33.60,48.70,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_02,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.23,43.60,1,1006.39,1006.38,34.71,1,47.40,33.60,48.40,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_04,39.75,1,1,1,0,0,0,0,0,80,80,1,66,67,1,1005.29,1005.23,43.60,1,1006.55,1006.39,34.81,1,47.40,33.60,48.20,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_06,39.50,1,1,1,0,0,0,0,0,77,80,1,66,67,1,1005.52,1005.25,43.60,1,1006.55,1006.39,34.81,1,47.40,33.60,48.10,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_08,39.50,1,1,1,0,0,0,0,0,77,80,1,66,67,1,1005.52,1005.25,43.70,1,1006.55,1006.39,34.81,1,47.50,33.50,48.10,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_11,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.25,43.70,1,1006.39,1006.39,34.81,1,47.60,33.50,48.30,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_13,39.75,1,1,1,0,0,0,0,0,77,80,1,70,68,1,1005.52,1005.26,43.70,1,1006.16,1006.38,34.81,1,47.60,33.50,48.40,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_15,39.75,1,1,1,0,0,0,0,0,80,80,1,66,67,1,1005.29,1005.26,43.70,1,1006.55,1006.39,34.81,1,47.80,33.50,48.90,31.60,0,255,0,0,ALTITUDE,
2020/07/20,09_17_17,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.26,43.80,1,1006.39,1006.39,34.81,1,47.80,33.60,48.80,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_19,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.26,43.80,1,1006.39,1006.39,34.90,1,46.70,33.60,48.70,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_21,39.75,1,1,1,0,0,0,0,0,80,80,1,67,67,1,1005.29,1005.26,43.80,1,1006.39,1006.39,34.90,1,44.90,33.60,48.40,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_24,39.75,1,1,1,0,0,0,0,0,80,80,1,70,68,1,1005.29,1005.26,43.80,1,1006.16,1006.38,34.90,1,43.90,33.70,47.80,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_26,39.75,1,1,1,0,0,0,0,0,80,80,1,67,68,1,1005.29,1005.26,43.89,1,1006.39,1006.38,34.90,1,43.50,33.70,46.40,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_28,40.00,1,1,1,0,0,0,0,0,77,80,1,67,68,1,1005.52,1005.27,43.89,1,1006.39,1006.38,35.00,1,43.40,33.70,45.20,31.70,0,255,0,0,ALTITUDE,
2020/07/20,09_17_30,40.00,1,1,1,0,0,0,0,0,81,80,1,70,68,1,1005.13,1005.26,43.99,1,1006.16,1006.37,35.00,1,43.40,33.70,44.60,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_32,40.25,1,1,1,0,0,0,0,0,77,80,1,67,68,1,1005.52,1005.27,44.09,1,1006.39,1006.37,35.00,1,43.50,33.80,44.40,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_34,40.25,1,1,1,0,0,0,0,0,77,80,1,67,68,1,1005.60,1005.29,44.19,1,1006.39,1006.37,35.00,1,43.50,33.80,44.70,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_36,40.50,1,1,1,0,0,0,0,0,78,80,1,70,68,1,1005.52,1005.30,44.28,1,1006.16,1006.36,35.00,1,43.50,33.80,45.80,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_39,40.75,1,1,1,0,0,0,0,0,78,80,1,67,68,1,1005.52,1005.30,44.38,1,1006.39,1006.37,35.00,1,45.40,33.90,46.90,31.80,0,255,0,0,ALTITUDE,
